cue,pooled_r,within_macro_r
saturation,-0.005570264376158258,0.0765141385322411
desaturation,0.2030582832775699,0.14111687900714068
vibrance,0.10055985550979908,0.1399091741017452
color_temperature,0.041913764163474615,0.03679037512449693
white_balance,0.1221502229044261,0.12101984666493318
contrast,-0.01034518877930986,-0.03879257398275035
dynamic_range,0.05995820952438029,0.04233130448072106
shadow_detail,0.06236466658443126,0.09144061904612737
highlight_detail,-0.09544444674227281,-0.07303073244221737
black_point,-0.08300644296496981,-0.05764509763027797
color_accuracy,0.11892106533903911,0.06353172411772767
skin_tone,0.1829900466490304,0.10273253279663103
hue_consistency,0.21472228288186732,0.1744904337138135
color_banding,0.0987480592523926,0.06842407421612348
color_bleeding,-0.12361154193816894,-0.09219097634781369
color_depth,0.003363730009795568,0.05046019719564242
chroma_noise,-0.008386632390976907,-0.006243393644772632
tint,0.017698516431794032,0.06809497581491994
split_toning,0.010266268692186399,0.044769629151468884
color_harmony,0.16926225744944157,0.15384167049658154
color_uniformity,0.1380335437838705,0.05951121481401944
highlight_rolloff,0.057076545536814405,-0.054591591961776494
shadow_color,0.14377252344949512,0.13049833351209694
highlight_color,0.1150082700329183,0.09284415009146249
gamut_clipping,0.05592463429759466,0.016009043361723384
depth_of_field,0.052674179620457943,0.007109918083293063
bokeh_quality,0.08611171004452624,-0.01513558189325288
chromatic_aberration,0.15980830875521035,0.14514102890050298
vignetting,0.1293405908943103,0.036298842752426425
lens_distortion,0.0684028503964536,-0.04789180665561962
fisheye_effect,-0.07614384425260332,-0.06668950958724254
field_curvature,0.1318196270007483,0.12850573961083545
lens_flare,0.14789961513748284,-0.002687057770498086
ghosting,0.1044898023803978,0.08451042082008811
sunstars,0.23189255742592513,0.11201822659433913
focus_accuracy,-0.0040968747904155875,-0.05747940630898114
focus_uniformity,0.035796916243815105,0.03339424466103383
focus_breathing,-0.16009032228957032,-0.14145420676138246
edge_sharpness,-0.11781247981226974,-0.01634647165108545
coma_aberration,0.05355908503418605,0.09281836971356706
astigmatism_aberration,-0.09942494646253311,-0.06475402719750363
onion_ring_bokeh,0.12235596916837534,0.09267650789582743
cat_eye_bokeh,0.018505935506164427,0.052191820412076616
edge_color_shading,-0.010180368070600302,-0.04344834030220677
macro_rendering,0.05216183403986173,0.02916588110781815
sharpness,0.24460132713235755,0.08926212834910938
motion_freeze,0.019567461466126253,-0.004346252047479432
exposure_accuracy,0.248872747309232,0.17142011033588167
low_light_noise,0.400177805745689,0.29722638285886455
film_grain,-0.005921412014330699,0.04048901456145141
hdr_tonemapping,0.1031958933112888,0.03814783752461274
long_exposure,0.29403145296085736,0.2049768602703087
panning,0.26278602880859087,0.06431864127040825
composition_balance,0.26322939700850995,0.1862249723554672
rule_of_thirds,0.023927595883659468,-0.06170804314706238
symmetry,0.22958749307845525,0.15735889162419098
leading_lines,0.14593796414585655,0.09151036214014169
framing,0.4255950464445242,0.3308436492764373
horizon_line,0.1447859237947566,0.11595570484081136
subject_isolation,0.03285894893602346,0.022394044991803363
depth_cues,-0.018564043564850936,-0.05575875563637128
lighting_quality,-0.11953516811282902,-0.09839667017017076
backlighting,0.1401286934241847,0.15615778267358452
silhouette,0.18958023287598036,0.14151411370345357
micro_contrast,-0.01625507205458394,-0.08275560391180052
texture_detail,-0.002905047852737309,-0.009520072214390938
sharpening_artifacts,-0.02947048096448652,0.06004751906474089
denoising_artifacts,0.1432437662775999,0.13746826452628177
compression_artifacts,-0.044123274143977695,-0.0659371529310199
posterization,-0.18335324097358152,-0.10931060042461858
moire_pattern,-0.01271729751261731,0.05690540352693069
banding,0.04733324146018598,0.10344932445478636
vignette_edit,0.11207361444932346,0.07501850137343724
bloom,0.0152232155659753,-0.09150765433005037
clarity,0.3131446177819717,0.27568504801545146
atmospheric_haze,0.09462215948493496,0.005040095709357857
retouching,-0.006371037333218691,0.06580689247288397
watermark,-0.24938340093258266,-0.1872415004767914
upscaler_artifacts,-0.17311051001681702,-0.0007452714425280772
edge_halos,0.03089531979830473,0.10119784481986017
flash_use,0.14799510590046755,0.02825676380244881
camera_shake,0.005770620563552529,0.09202416877827832
focus_stacking,0.20498597270678684,0.06981362942037461
smartphone_cues,0.06101750057713549,0.041161084031499796
rolling_shutter,0.04900005731019897,0.01428271809261158
sensor_bloom,-0.11730279978149857,-0.08322402794716664
tone_mapping_baked,-0.094249069935693,-0.04122443167252197
dslr_cues,0.2434360547881221,0.05658572028994186
mirrorless_cues,0.2671536378823717,0.05730614461708961
film_camera_cues,-0.1387339200969393,-0.1405236573524286
medium_format_cues,0.12752772088219885,0.03107077164478535
large_format_cues,0.07531050851351691,-0.032829768581284884
instant_camera_cues,-0.38412706059032165,-0.3054941681915153
action_camera_cues,0.19346317369611316,0.1124087410382921
dashcam_cues,0.19834709399765782,-0.0017828838707568111
cctv_cues,0.2160049812990252,0.0406835542543259
drone_camera_cues,0.20535611466369794,0.037049703351682964
microscope_cues,0.06967218238809864,-0.04853702974218007
night_vision_cues,0.22186275101687822,0.05323075548787432
infrared_camera_cues,0.16470857719791593,-0.026409369465384268
pinhole_camera_cues,-0.21271872299631392,-0.17564083722623314
cgi_cues,-0.026961307607994058,-0.03101307555113743
geometry_consistency,0.1928224135979298,0.09884735756572896
reflection_consistency,0.04868881079496472,-0.00348554733415528
shadow_consistency,0.14456348976033034,0.08512279074009532
lighting_direction,-0.047730054425453694,-0.03422159417683301
specular_highlights,0.22399499882435261,0.12658705435224538
texture_realism,-0.11570018554186665,-0.08641865367745988
tiling_artifacts,-0.06853138951140672,0.039278545114880214
object_boundaries,0.13483510095254098,0.14514911415034878
edge_aliasing,0.1511223101658873,0.047106382190126896
oversharpening,-0.14668629275812695,-0.04050795402215376
text_legibility,-0.21410656438276301,-0.21642202146038692
face_anatomy,0.16386920542338518,0.11064465599744808
hands_correctness,0.09683042601921531,0.06970831749618817
count_consistency,0.1205688475233906,0.12077308204434198
proportion_realism,0.11736305895217264,0.06698935149296195
physics_contact,-0.045524007542485874,-0.06673628921030661
perspective_coherence,0.17314453211930209,0.10391506873561522
occlusion_logic,0.1750160067485088,0.13530835382549955
