cue,pooled_r,within_macro_r
saturation,0.005500078726693414,0.08226008565756635
desaturation,0.22507585858310297,0.163082377605951
vibrance,0.08274558725644071,0.11194238454179944
color_temperature,0.051280512754181,0.031656682431423284
white_balance,0.12812554247965294,0.11746573576517857
contrast,-0.014188225529226573,-0.03487503450689567
dynamic_range,0.06642960676550545,0.057498680414574205
shadow_detail,0.04432779848018431,0.07200401490760341
highlight_detail,-0.10736970026751269,-0.07408838138205275
black_point,-0.0955702376552207,-0.07427226029954849
color_accuracy,0.16331967458021188,0.12486490830378513
skin_tone,0.21891284007384643,0.15077301788973374
hue_consistency,0.22449257629608757,0.18307626720010758
color_banding,0.13636396232844866,0.11817227274634534
color_bleeding,-0.10955482731559917,-0.0655716467634283
color_depth,-0.012033698894961638,0.028028046063323257
chroma_noise,-0.011465164068232924,-0.017137030086309374
tint,0.03312257475363498,0.07659900876301744
split_toning,0.0028851028273855156,0.02253600551793277
color_harmony,0.19017177173358105,0.1695109572771917
color_uniformity,0.141921303099717,0.06992863004567265
highlight_rolloff,0.09300204320517096,-0.006981422312168719
shadow_color,0.17694050932734107,0.1671267147174686
highlight_color,0.14937336324892106,0.13760777901597063
gamut_clipping,0.06747907646815202,0.02914352200388433
depth_of_field,0.055053975945532,0.0011803442929839633
bokeh_quality,0.12738038493737547,0.03506106442394868
chromatic_aberration,0.17803836285512029,0.15998569198101792
vignetting,0.16307148922508433,0.07476479400620428
lens_distortion,0.08771720285009559,-0.027055684990553365
fisheye_effect,-0.06922840363608286,-0.0682450036834299
field_curvature,0.11073794513898574,0.0971117648724004
lens_flare,0.1787786718624765,0.03394806091765985
ghosting,0.11845491916004691,0.09910910808594925
sunstars,0.2538774760204193,0.14365797505110617
focus_accuracy,0.013898548399753623,-0.026418372183677583
focus_uniformity,0.031126278117746133,0.033092525146447366
focus_breathing,-0.13670960031403775,-0.1060348361673948
edge_sharpness,-0.1489591900948773,-0.05697027688187199
coma_aberration,0.046744622520880796,0.08227088686474135
astigmatism_aberration,-0.09210833695713182,-0.0478453970226013
onion_ring_bokeh,0.12826723315011776,0.10275030972211469
cat_eye_bokeh,0.0002653306024177394,0.017323926085546126
edge_color_shading,0.028017233963233128,0.0058192018420059385
macro_rendering,0.03497788893252081,-0.0006856443420280934
sharpness,0.2531324007162232,0.09942950268056244
motion_freeze,-0.005303626841502756,-0.02916488181599466
exposure_accuracy,0.24965684965847595,0.1724225784557514
low_light_noise,0.42214762477795315,0.3171883222601255
film_grain,-0.0062182367161223474,0.050297816015662744
hdr_tonemapping,0.11535691416601873,0.05796445354397832
long_exposure,0.3027134701521005,0.21611256600434586
panning,0.28723048180883515,0.10025780540986745
composition_balance,0.2729408607280262,0.19435004530689481
rule_of_thirds,0.06201448130105043,-0.015238737090085424
symmetry,0.26714862431346087,0.20140233134712143
leading_lines,0.14749261807573052,0.09911607730806445
framing,0.43287915808796606,0.3341538939525117
horizon_line,0.13214555130901548,0.09434657097772295
subject_isolation,0.04991963893639444,0.04120214382524477
