cue,pooled_r,within_macro_r
saturation,0.02908421820726406,0.10937336712947619
desaturation,0.20342857504457157,0.14844391290562856
vibrance,0.09833875657347153,0.1387862425329779
color_temperature,0.030784292113356277,0.02610492591223208
white_balance,0.1372937830410275,0.14760711813499927
contrast,-0.044669658094848075,-0.076699741877942
dynamic_range,0.04042642514918609,0.027999932932052586
shadow_detail,0.10123093344236846,0.13617906916532463
highlight_detail,-0.11019900634081774,-0.09191602840779865
black_point,-0.11868271952511106,-0.11193056027427414
color_accuracy,0.1010057998338702,0.04905328335730148
skin_tone,0.1930950564912867,0.11518843278915904
hue_consistency,0.1964811925584714,0.14848717072344775
color_banding,0.11275511046470904,0.0852046068325585
color_bleeding,-0.12123586626312365,-0.09684292572263639
color_depth,0.03688846790230241,0.08799179361122453
chroma_noise,0.018207047058000587,0.022365279477780126
tint,0.025908128456369844,0.07897902454252338
split_toning,0.019962668667190056,0.058100607419335724
color_harmony,0.17701737108975016,0.16458936239513874
color_uniformity,0.11536957970123826,0.03232115533899608
highlight_rolloff,0.0639787711881443,-0.0436565133575907
shadow_color,0.18825225910662632,0.1873129977756401
highlight_color,0.1702638717925518,0.15866375207616634
gamut_clipping,0.08554831593945814,0.05451746485856327
depth_of_field,0.07903423044180415,0.04323305917453341
bokeh_quality,0.046118456191842294,-0.05637358912734024
chromatic_aberration,0.16653020853359451,0.15522322345997688
vignetting,0.1359443386729446,0.041868980018535625
lens_distortion,0.08365711933224189,-0.03051871399995195
fisheye_effect,-0.0947780290111342,-0.09345473878247466
field_curvature,0.14936949413846176,0.14964917935043093
lens_flare,0.16202704567993984,0.01761586547181212
ghosting,0.10813540398427124,0.0924996757237149
sunstars,0.2197759687346561,0.0969571378010615
focus_accuracy,-0.008758511550441385,-0.05938882864272946
focus_uniformity,0.020806023854978054,0.017784744482146998
focus_breathing,-0.18490970165029672,-0.18083890747188405
edge_sharpness,-0.11792770343868876,-0.024523473684959156
coma_aberration,0.024235865972125615,0.054334541691223884
astigmatism_aberration,-0.06874316690500369,-0.03453843406615828
onion_ring_bokeh,0.13927462094048648,0.11227004772611342
cat_eye_bokeh,0.0055906880128755165,0.035746712708731726
edge_color_shading,0.009266720636023082,-0.024597383171059403
macro_rendering,0.02255821235082121,-0.0029719817150200434
sharpness,0.22429117368769577,0.07390142209532954
motion_freeze,0.01641616016414832,-0.008967028934573108
exposure_accuracy,0.22380284840322207,0.15086243294663
low_light_noise,0.43486363642971476,0.3436523817242356
film_grain,0.008242924858392944,0.0453580541751613
hdr_tonemapping,0.11599477322733286,0.04972290765983661
long_exposure,0.3258329852536131,0.2471967833739686
panning,0.251490544046611,0.06195167728833246
composition_balance,0.295724598141938,0.23125509495658686
rule_of_thirds,0.021860460367066764,-0.06461827022799854
symmetry,0.2535232484749589,0.18570960275836962
leading_lines,0.11988942171274064,0.06894088025951936
framing,0.45695918129282354,0.371042668477528
horizon_line,0.12227837346402637,0.09623651709965485
subject_isolation,0.014058718525477068,-0.0004970423043415759
depth_cues,-0.0715315798540117,-0.1173518535178194
lighting_quality,-0.09608328772767961,-0.07599188401336093
backlighting,0.1686126550338341,0.1805188400154748
silhouette,0.18995279259696224,0.14270749092940696
micro_contrast,-0.03962029883805285,-0.1076236672249712
texture_detail,-0.01662287742708256,-0.031047943490350127
sharpening_artifacts,-0.014504928932414512,0.0776925101801054
denoising_artifacts,0.13128515706862334,0.12229481536255646
compression_artifacts,-0.045471223939026105,-0.06554752616033203
posterization,-0.17281580401886967,-0.09653714790314166
moire_pattern,-0.007346124962463542,0.06287849770744329
banding,0.052190275301243164,0.10913642455863191
vignette_edit,0.13492029826876964,0.10885921656179776
bloom,0.01763942546882465,-0.07924362827948286
clarity,0.32306741853802134,0.29733108381922535
atmospheric_haze,0.11302526795910939,0.023642503878316797
retouching,0.0019356227867719522,0.0761935715550784
watermark,-0.2302076216869416,-0.1635806638342363
upscaler_artifacts,-0.14656383412121485,0.0315008326898141
edge_halos,0.054278622723336535,0.12213481465099515
flash_use,0.13235794830030723,0.01062451768128967
camera_shake,0.022069267282824292,0.11019839228928849
focus_stacking,0.1938733038678846,0.060026435528150755
smartphone_cues,0.08855837369642251,0.07998560269122111
rolling_shutter,0.03058580252003435,-0.006876801879088044
sensor_bloom,-0.14587403799943685,-0.12785912922725096
tone_mapping_baked,-0.11317367359575219,-0.0683552543943432
dslr_cues,0.22806944543507526,0.04179890838225658
mirrorless_cues,0.24996255803186215,0.04835017760034739
film_camera_cues,-0.1253970367770508,-0.1301128533600019
medium_format_cues,0.10432254343363793,0.008036772540822384
large_format_cues,0.04253505880318932,-0.06602476425629726
instant_camera_cues,-0.40023122817157936,-0.32984879204743833
action_camera_cues,0.23090086085304792,0.15723017183716745
dashcam_cues,0.19056113131445535,0.0011941674605338423
cctv_cues,0.20339597020861447,0.030807721522024357
drone_camera_cues,0.19789065395691713,0.03484116661315259
microscope_cues,0.0685746273168845,-0.04226416263476428
night_vision_cues,0.23740198036998594,0.073872328135922
infrared_camera_cues,0.13018976896673337,-0.05864502919171027
pinhole_camera_cues,-0.23054057784540224,-0.19658544231719377
cgi_cues,-0.04730991623995966,-0.059191342932835865
geometry_consistency,0.20836328547897404,0.12934599870685365
reflection_consistency,0.05415592236462558,-0.0024547213537900224
shadow_consistency,0.1676337919982824,0.11454567012854153
lighting_direction,-0.025479401046819648,-0.013269811929007932
specular_highlights,0.22537833872627364,0.1394073661922803
texture_realism,-0.13816185695939104,-0.11647412503332946
tiling_artifacts,-0.06889885000638084,0.03707051130830071
object_boundaries,0.14769249785794825,0.15838491126001625
edge_aliasing,0.10303306348408568,-0.009815960963206043
oversharpening,-0.10754486295936548,0.0008911525713644446
text_legibility,-0.22969776626139093,-0.23771365505346997
face_anatomy,0.17880582778519372,0.1356323045823356
hands_correctness,0.11036591300018314,0.09325578053648396
count_consistency,0.14101121714908488,0.14242208439660758
proportion_realism,0.10133631909923761,0.04077612105942262
physics_contact,-0.03777570146809536,-0.05536738799617085
perspective_coherence,0.15682567840014094,0.0901374449411998
occlusion_logic,0.17154418963120077,0.1345154158916085
depth_consistency,-0.18577321311004918,-0.17797087844779025
fabric_realism,-0.023311277561878604,-0.030593961793892073
hair_realism,0.17141619807252234,0.034060034897392746
skin_microtexture,-0.17679103227095816,-0.14209801315454756
eye_catchlight,-0.021391332060819366,0.07858795234352359
sensor_noise_pattern,-0.15721930330081266,-0.12630631124369293
jpeg_grid,-0.09449440983766293,-0.03455407740780224
depth_map_halo,0.03498685075624705,0.1343032478351327
segmentation_errors,0.14415677852886882,0.15782259150913547
style_consistency,0.0016387825031470417,-0.06022946280978545
minimalist_style,0.022007120980166366,-0.10476296143356387
cinematic_tone,-0.016732298666133173,-0.04702153974576923
vintage_aesthetic,-0.11934689952999268,-0.11739323852744356
documentary_look,-0.2503109458555934,-0.17083694667168736
studio_quality,0.1238689912416211,0.046907224263749395
imperfection_cues,-0.03703337232822883,0.0585249305601728
repetition_artifacts,-0.08104048497613998,-0.10105132876063966
detail_variation,0.011666280553368146,0.024157883400092905
glitch_artifacts,0.10606195047965246,0.13401913571950663
cross_processing,0.10239814142747501,0.08132732727103346
fake_lens_effects,-0.034429064383537496,0.08408558071118447
depth_realism,-0.08005149739256848,-0.05135401130690353
material_specularity,0.1703196742898526,0.008784771061797383
shadow_softness,0.02497678442828758,-0.09127079946374089
specular_noise,0.019521224873010102,-0.05297853248395015
reflection_fresnel,-0.05368892904771014,-0.04826279714542035
subsurface_scattering,-0.08404008241286089,-0.04802563318080971
depth_quantization,-0.060374868258382855,0.06434963061608334
halo_artifacts,0.09012535100500428,0.1326828468520172
ringing_artifacts,-0.06465578433191782,-0.02601545079059182
band_limited_edges,0.009280424115805158,-0.07638719775771728
text_placement,0.04502943516501915,0.08766346496430616
logo_rendering,-0.015314615644441466,-0.004314072917818539
print_texture,-0.08400823758548283,-0.06744318483337314
scan_artifacts,-0.0043502850498291995,0.003498050219430879
lens_dirt,-0.11472769724689649,-0.16867648041591374
matte_edges,0.22244459461790528,0.16445031032735338
scene_textures,-0.12302351210733921,-0.1327493455054537
global_illumination,0.2352411373853534,0.055459962581243374
contact_shadows,0.11216631792003015,-0.018453358854965962
reflection_blur,0.1578265824251269,0.09401570719032729
edge_coherence,-0.11321606012278027,-0.09265964189615637
fine_detail,-0.0279063533628643,-0.057426734638090345
background_integration,-0.09931971408691014,-0.1107235328627809
depth_layering,0.304581899641646,0.21992632621325625
time_of_day_coherence,0.0614638939241371,-0.04077445327281814
weather_coherence,-0.07112585091007964,-0.10468768664153023
exif_presence,0.11547664856898557,0.007665419520195371
