cue,pooled_r,within_macro_r
saturation,-0.24720039038891567,-0.16449580340213155
desaturation,-0.6713260075707989,-0.33312434414741354
vibrance,-0.011265026763531352,-0.008776626555935543
color_temperature,0.05261939584704298,0.022411990496377834
white_balance,-0.07295367761738505,-0.051100200453892866
contrast,-0.11249027792594546,-0.06549501470903106
dynamic_range,-0.39912917361532546,-0.24706997461489494
shadow_detail,-0.3061926072145632,-0.2291153813296974
highlight_detail,0.24790338393095912,0.11382432567465128
black_point,0.05448200830969458,0.08487349295725413
color_accuracy,-0.6715607213124073,-0.43506664940748496
skin_tone,-0.40883976858057175,-0.24366981785540023
hue_consistency,-0.3457170353169215,-0.22526913851518351
color_banding,-0.26717134084011707,-0.2159666228410686
color_bleeding,0.05856235743339174,0.24381932948451418
color_depth,0.11783844505485035,-0.04985914538292818
chroma_noise,-0.0773304034390173,0.03757043603417835
tint,-0.35001279899691967,-0.07947040343682152
split_toning,-0.14075925634266193,-0.01690490901309558
color_harmony,-0.6263506535879679,-0.460107876837758
color_uniformity,-0.2940685433547015,-0.06677406886975343
highlight_rolloff,0.3747892798235126,0.2693055580385028
shadow_color,-0.581685791408576,-0.3639546956582008
highlight_color,-0.5767043527338778,-0.2839835733817001
gamut_clipping,-0.29773942140356735,0.04973443456492026
depth_of_field,0.38907149258747503,0.4032064976919375
bokeh_quality,-0.455016412102357,-0.2309399487344086
chromatic_aberration,-0.025685132941228254,0.07180190153095906
vignetting,-0.41575442392690604,-0.12233267009355635
lens_distortion,-0.301295407978353,-0.18905691203684977
fisheye_effect,0.035141643264928406,0.169570804007128
field_curvature,-0.4253805918959504,-0.07930600084632203
lens_flare,-0.3434179905398569,-0.23465911277591936
ghosting,0.007081930033271445,0.05676325127342264
sunstars,-0.4289578168936473,-0.2666357969535199
focus_accuracy,-0.16479194936702693,0.13162335722394122
focus_uniformity,-0.309955906559749,-0.0716418148778829
focus_breathing,0.37178030521217625,0.2741287161348086
edge_sharpness,-0.35402977188707657,-0.2423305759451767
coma_aberration,0.32537282165375736,0.27437264361098823
astigmatism_aberration,0.32304784512731816,0.2587271477607562
onion_ring_bokeh,-0.14067599600528738,-0.07531987595535518
cat_eye_bokeh,0.20519928604854534,0.1184546242735515
