cue,pooled_r,within_macro_r
saturation,-0.032745848778616776,0.024835441310416678
desaturation,0.22625218748425685,0.15862506108534685
vibrance,0.0714169885374312,0.0819782453634451
color_temperature,0.01932097188389822,-0.012172262575879535
white_balance,0.11268022514677024,0.08840658776995022
contrast,-0.002477150224549618,-0.004479131771148087
dynamic_range,0.08272112710103936,0.0832407242617655
shadow_detail,0.049643622070033644,0.07476859068292406
highlight_detail,-0.08792169746240286,-0.047424976060317224
black_point,-0.07444934634471075,-0.05026269821013616
color_accuracy,0.16125393463738127,0.14356844096390353
skin_tone,0.2307619460202845,0.18337645965351362
hue_consistency,0.201477248540991,0.15565737505063976
color_banding,0.12653932235995236,0.12442515690417671
color_bleeding,-0.10357298378367383,-0.04638193361705403
color_depth,-0.02121786311950958,0.010183358187210338
chroma_noise,-0.029450833080144807,-0.04679080865850734
tint,0.017332887465128198,0.06290134393570201
split_toning,0.017999924528425967,0.03001881581746362
color_harmony,0.1587517500049491,0.13097015881344565
color_uniformity,0.18408715550940363,0.12382661398200798
highlight_rolloff,0.09562774825298606,0.017966445076657657
shadow_color,0.1470785374565583,0.13483169932484138
highlight_color,0.1374286198136194,0.13243737621361157
gamut_clipping,0.06624949638109454,0.021968805317446743
depth_of_field,0.06671033733262675,0.02067717226194429
bokeh_quality,0.12215405860513853,0.0516679363870307
chromatic_aberration,0.1648478227680131,0.14669371332926315
vignetting,0.1581563558462584,0.07864475821196405
lens_distortion,0.08296247830569022,-0.025070698554827346
fisheye_effect,-0.10223664337664995,-0.10898115067540437
field_curvature,0.12797367755847125,0.10953928889649175
lens_flare,0.17411530881005824,0.0406686725607396
ghosting,0.14598904124656698,0.1444989376494472
sunstars,0.2753606774946766,0.1708779731745414
focus_accuracy,0.028339621270603594,0.006189674067774958
focus_uniformity,0.06396872555519863,0.08326140230150979
focus_breathing,-0.13178927972359133,-0.08666268640913849
edge_sharpness,-0.13690120690924967,-0.05165186183035421
coma_aberration,0.05083524860391511,0.08332613122550539
astigmatism_aberration,-0.08737510749707045,-0.028259393577149305
onion_ring_bokeh,0.15841983281754957,0.14130336375087343
cat_eye_bokeh,-0.009813957734053901,-0.010368296492226925
edge_color_shading,-0.0075962390282543245,-0.024738283315990327
macro_rendering,0.0515442654928252,0.01712843486878738
sharpness,0.2552628161469763,0.11162553786458848
motion_freeze,0.033077100016057306,0.019220372765007494
exposure_accuracy,0.26416108340274014,0.183164543368758
low_light_noise,0.39687436863910325,0.27943343794836795
film_grain,0.01767783183617342,0.08784143559726708
hdr_tonemapping,0.11212278940582479,0.06611270904331445
long_exposure,0.3285611057954875,0.24615828482405974
panning,0.32084058695519413,0.15777275895918746
composition_balance,0.2804537561455711,0.2059330222810392
rule_of_thirds,0.08221750408429569,0.02691562126969748
symmetry,0.2767022967145657,0.21782296331205653
leading_lines,0.17585231806470986,0.1402653078767773
framing,0.4525199121039631,0.358908987405077
horizon_line,0.1473897402869043,0.1082928333008987
subject_isolation,0.05649601360220743,0.06115838168365538
depth_cues,-0.007688094796675417,-0.012384872165484022
lighting_quality,-0.1394058085566209,-0.13589778827504673
backlighting,0.14674271228954827,0.17107367045387775
silhouette,0.16805327945534745,0.1032940574169364
micro_contrast,0.0406709051543817,0.013824688178675892
texture_detail,0.008750407176746662,0.014882128865036481
sharpening_artifacts,-0.05323394475017248,0.023395341040289206
denoising_artifacts,0.12005114412140513,0.10993208151556189
compression_artifacts,-0.08646352797585435,-0.1230140861731566
posterization,-0.1827486456485881,-0.10541691207941148
moire_pattern,-0.00859371152585087,0.04251649388189192
banding,0.05944610004101218,0.11469239445808743
vignette_edit,0.10125920762402527,0.050050775263567604
bloom,0.060001889220971334,-0.02921427033350151
clarity,0.30099853366247425,0.2426180296296825
atmospheric_haze,0.1591981488961452,0.0999040745975999
retouching,-0.015688477073110916,0.042076591385340284
watermark,-0.2555077701385105,-0.18593106304376905
upscaler_artifacts,-0.19308868691929867,-0.03863333408156193
