cue,pooled_r,within_macro_r
saturation,-0.011047377576147056,0.055177148724241946
desaturation,0.2607657217727067,0.21324314582307735
vibrance,0.10925788570939618,0.13882420037689314
color_temperature,0.01315587942866458,-0.0012665161389324936
white_balance,0.1357142483219343,0.14293582857090753
contrast,-0.014300547548750526,-0.028046855413201087
dynamic_range,0.055732275323935127,0.04549682005212612
shadow_detail,0.07773689363921477,0.11319543670575663
highlight_detail,-0.09906408975123177,-0.06894073806022355
black_point,-0.09321342953222168,-0.06844646667600429
color_accuracy,0.13316925319564524,0.08439235450573772
skin_tone,0.21640097832832295,0.15168420656452378
hue_consistency,0.1991205078992587,0.14344022373904827
color_banding,0.13692927585003775,0.11980494016750529
color_bleeding,-0.11000249297798996,-0.07441017870069325
color_depth,0.055210155462509576,0.10031126414884128
chroma_noise,-0.01816216342715431,-0.021003656389583947
tint,0.02641920298352892,0.08244259552458702
split_toning,0.0157343175149299,0.04061642072215663
color_harmony,0.1732341375568097,0.1593172081788791
color_uniformity,0.14278137006965222,0.0841600247647627
highlight_rolloff,0.06655593894556863,-0.019792412313730866
shadow_color,0.1602843390656453,0.1465079933594777
highlight_color,0.14951074857772662,0.13457807854401543
gamut_clipping,0.08823956596617182,0.05011780885573459
depth_of_field,0.09534134587887097,0.07971943091202244
bokeh_quality,0.0905404987252253,0.00854830066988935
chromatic_aberration,0.15132249515555654,0.1344370027236028
vignetting,0.15064662038226917,0.06329755540760083
lens_distortion,0.10471305976165725,0.008406193800422295
fisheye_effect,-0.11093285835074733,-0.11032927030662251
field_curvature,0.13147398836755503,0.1345712689099598
lens_flare,0.16581107102215492,0.04091879365900404
ghosting,0.12940298404713582,0.11825903782602268
sunstars,0.23072704747109216,0.11929504491271187
focus_accuracy,0.0034578290778448178,-0.033967817759141844
focus_uniformity,0.06453065479423196,0.06231342664798601
focus_breathing,-0.165494302659933,-0.1449653319988362
edge_sharpness,-0.12259345014553802,-0.02749804763304243
coma_aberration,0.004021218508655457,0.02460629277485552
astigmatism_aberration,-0.08846613707922872,-0.05120223333379249
onion_ring_bokeh,0.12589459067028702,0.1056494459680073
cat_eye_bokeh,-0.028146197503488273,-0.009715112489357108
edge_color_shading,0.004781363126802159,-0.022584437525918374
macro_rendering,0.03636067139018781,0.02164664299614734
sharpness,0.23966833291186418,0.10490219087545524
motion_freeze,0.018304819784848603,0.011286535600391362
exposure_accuracy,0.2661879989214621,0.18878965452386706
low_light_noise,0.4320821265895374,0.33897629500314774
film_grain,0.04863180973731528,0.09978344634846902
hdr_tonemapping,0.09558266814171786,0.03673928333397005
long_exposure,0.3486575298171217,0.2821666653854629
panning,0.2990422315381269,0.13481450301953066
composition_balance,0.3025463338557655,0.24574132843966484
rule_of_thirds,0.050789402309287156,-0.013613250519133322
symmetry,0.2690284418710447,0.21494474006709172
leading_lines,0.16243658232078198,0.1265220370678659
framing,0.45752093692400275,0.36879369865039546
horizon_line,0.12015419277775861,0.07773186684872885
subject_isolation,-0.0008384855019087795,-0.009641482784720823
depth_cues,-0.03915778265121631,-0.06640512211780142
lighting_quality,-0.13682814746596636,-0.11724267939447787
backlighting,0.16262795129357022,0.17654804868487067
silhouette,0.19962886822877618,0.16313744478078407
micro_contrast,0.004403209597217084,-0.04956501932798871
texture_detail,0.01800732165383374,0.023566476833801007
sharpening_artifacts,-0.045932254253526754,0.021790909931363567
denoising_artifacts,0.10630767594771495,0.08720819928196569
compression_artifacts,-0.05381029340917956,-0.07415031809252323
posterization,-0.15870543851231514,-0.0933965454459619
moire_pattern,-0.02415259044880266,0.02848421148328282
banding,0.06695521625123116,0.1136218927729695
vignette_edit,0.12625664430736633,0.08848694923413516
bloom,0.009363418569074147,-0.09711455542761396
clarity,0.31763804742759166,0.2750392849401766
atmospheric_haze,0.12488608464616394,0.05451570577894759
retouching,0.00885814638240651,0.05851714942054121
watermark,-0.24041732396984503,-0.17733359719791286
upscaler_artifacts,-0.1411459650325135,0.02084362712825613
edge_halos,-0.005340840531391002,0.040811059574609364
flash_use,0.11867847459659397,0.0033669583128905205
camera_shake,-0.007090195111514206,0.05840444952723359
focus_stacking,0.23969426242663708,0.13238031411828458
smartphone_cues,0.037737017148060985,0.01133544381286545
rolling_shutter,0.04077746281198754,0.005792041253314159
sensor_bloom,-0.1359518132952612,-0.10312676265185078
tone_mapping_baked,-0.10729028388931565,-0.05675652202002688
dslr_cues,0.2640720691822524,0.10589989921483062
mirrorless_cues,0.28579977653920535,0.09808291945283981
film_camera_cues,-0.11815943450495262,-0.1058957301818322
medium_format_cues,0.08749532195195164,-0.02405392157048056
large_format_cues,0.09317255535276309,0.00906314382270728
instant_camera_cues,-0.4085598423829614,-0.3396942347636746
action_camera_cues,0.2385662009231924,0.1697769555165235
dashcam_cues,0.2158521428567572,0.044999071063888174
cctv_cues,0.23534890061108013,0.09171803122715652
drone_camera_cues,0.24469686094641413,0.10199204572051927
microscope_cues,0.10021555917893006,0.009814054750334412
night_vision_cues,0.2580616643326821,0.12238984195679478
infrared_camera_cues,0.17413579285567576,0.014407096617188407
pinhole_camera_cues,-0.23931796407255368,-0.19107471149655297
cgi_cues,-0.018108394701625223,-0.01955850189579683
geometry_consistency,0.21890928006238586,0.13366101811848793
reflection_consistency,0.05933177782564187,0.01355426444037708
shadow_consistency,0.15281986327190017,0.1041761449398298
lighting_direction,-0.015478356273713603,0.006257727277217384
specular_highlights,0.24465075391641355,0.15984579109562477
texture_realism,-0.14636714503711512,-0.12905823248325088
tiling_artifacts,-0.08929497793660782,0.0040209548150421
object_boundaries,0.14177145065749128,0.1526529260606726
edge_aliasing,0.13195228197740375,0.034034129447829756
oversharpening,-0.12279081074773286,-0.014639935612633688
text_legibility,-0.20937338956067972,-0.20858775906384802
face_anatomy,0.18974000927239762,0.13676963020150512
