cue,pooled_r,within_macro_r
saturation,-0.2362771633177379,-0.1536746933633238
desaturation,-0.6736361915321396,-0.34354155135143943
vibrance,-0.01850928875195337,-0.015291801896911594
color_temperature,0.04527107064426887,0.010486705856674503
white_balance,-0.0651834616648136,-0.041369434485016246
contrast,-0.12405327366740995,-0.07951681065732968
dynamic_range,-0.41292707968789394,-0.26923802336511327
shadow_detail,-0.3098601260363304,-0.2346178972554065
highlight_detail,0.22735175241744926,0.09042377613273214
black_point,0.049421377199594635,0.07948909157451983
color_accuracy,-0.6742095663361486,-0.4449898875309183
skin_tone,-0.3968770226048609,-0.22943098695566977
hue_consistency,-0.34629170683771743,-0.22818454652280776
color_banding,-0.26194025875334354,-0.2087807832938177
color_bleeding,0.07251555868468446,0.2594281173312304
color_depth,0.1012512130838349,-0.06791441369509546
chroma_noise,-0.05585384343645182,0.06361147442630145
tint,-0.33923997276006296,-0.06750496961920259
split_toning,-0.1329084300961739,-0.008385866679485258
color_harmony,-0.6178519589551565,-0.45009050667584993
color_uniformity,-0.299992392280568,-0.07388843225182697
highlight_rolloff,0.3722163235092615,0.26857156154858247
shadow_color,-0.5809489993465193,-0.3673864526699602
highlight_color,-0.5681533660037078,-0.2788361148438971
gamut_clipping,-0.2814125049237824,0.06456901778272443
depth_of_field,0.40204199510840183,0.42038285110217666
bokeh_quality,-0.44686367799923693,-0.22371643960841683
chromatic_aberration,-0.010693036972504816,0.09043069550781917
vignetting,-0.40075617032628663,-0.10860944864542578
lens_distortion,-0.2860456360586127,-0.17111424521820756
fisheye_effect,0.055567698654339984,0.19319695282957966
field_curvature,-0.41138256032050946,-0.06348776770290523
lens_flare,-0.3304421644696507,-0.2177357998578854
ghosting,0.014710741261739017,0.06571562021767684
sunstars,-0.43084770300165454,-0.27201039030746654
focus_accuracy,-0.15103405467257042,0.14217914593400857
focus_uniformity,-0.30596378016602166,-0.06486089182542368
focus_breathing,0.38420340982960655,0.29532540372064753
edge_sharpness,-0.3623698131499283,-0.25523199287249304
coma_aberration,0.3230948134411295,0.2694475612207742
astigmatism_aberration,0.334238985194847,0.27545601375004436
onion_ring_bokeh,-0.1390469426238439,-0.071692090533542
cat_eye_bokeh,0.20182204879624724,0.11362327069851623
edge_color_shading,-0.6711304455469108,-0.3502407048147365
macro_rendering,-0.02884674650437918,0.11067579179987147
sharpness,-0.4950252656495618,-0.25597854029197076
motion_freeze,0.23662121669936145,0.2801718562165534
exposure_accuracy,-0.6202747785446125,-0.38633370273687645
low_light_noise,-0.12023834436060954,0.05530230700866719
film_grain,-0.41545784377327927,-0.18651363418681677
hdr_tonemapping,-0.6280682272811405,-0.2503596615862465
long_exposure,0.13504800324826796,0.16189005988745422
panning,-0.5458832896122318,-0.4547015760295018
composition_balance,-0.4747731762230992,-0.2178968811986175
rule_of_thirds,-0.15211970209218492,-0.17014861316775362
symmetry,-0.4694815299174697,-0.148131532118219
leading_lines,-0.5472024692511848,-0.3345395094753591
framing,-0.2591391403814198,-0.03294057140249004
horizon_line,-0.06510783875236244,-0.0027954764049090974
subject_isolation,-0.35253932101455515,-0.22453677053643506
depth_cues,-0.39432081780205963,-0.13964680813975333
lighting_quality,0.37146085844609544,0.35344002287651277
backlighting,0.03965652678523217,0.1562197505404449
silhouette,-0.025972812024995146,-0.0301735543890753
micro_contrast,-0.3752246858503341,-0.16596999435502674
texture_detail,-0.5725181171818339,-0.24415039027836932
sharpening_artifacts,-0.25669500871560347,-0.130113645818978
denoising_artifacts,0.38028179288709296,0.11912757559971111
compression_artifacts,-0.02049617095257127,0.15623413475569514
posterization,-0.7670548579514619,-0.4775302142008483
moire_pattern,0.45787063062486666,0.1830317268124495
banding,-0.24367670128607485,-0.049248587943060376
vignette_edit,-0.14049819718019488,-0.1147098099774318
bloom,-0.11001897770227953,-0.14447575490983372
clarity,-0.5365596275814463,-0.30870687641597594
atmospheric_haze,-0.40066789063300157,-0.16487679924085277
retouching,-0.32300359017738334,-0.18449130530739632
watermark,0.2800351949001231,0.04495834997290146
upscaler_artifacts,-0.34108578765646014,-0.09049039327564341
edge_halos,-0.06739757706797633,-0.02466385801831659
flash_use,0.02617677109483571,0.08757498491472859
camera_shake,0.5431064954791535,0.22807592964822068
focus_stacking,-0.5292035335626478,-0.38482921246772517
smartphone_cues,-0.35482440737096693,-0.1726470018312855
rolling_shutter,-0.35107676673411287,-0.09685961435626703
sensor_bloom,0.46612406968302394,0.18121670240780308
tone_mapping_baked,0.38936373531544644,0.4591118341396786
dslr_cues,-0.07575393211238932,-0.10166037411365772
mirrorless_cues,-0.12163946754800346,-0.07173786632624633
film_camera_cues,-0.15094017214709377,-0.24199423594707048
medium_format_cues,-0.06192728260418688,-0.013484305935369825
large_format_cues,0.3934511364711069,0.22836715396257207
instant_camera_cues,0.23450647344931427,-0.02936335776038837
action_camera_cues,0.18318340492654966,0.19379634600627943
dashcam_cues,-0.09073598405496826,-0.12693480619766864
cctv_cues,0.51482286365462,0.27697666538405896
drone_camera_cues,-0.0439087543896957,-0.053104185487502786
microscope_cues,0.32167897529450107,0.08164273428484989
night_vision_cues,0.08679800519762607,0.0007489935823097801
infrared_camera_cues,0.0903565418606646,-0.011928810619306862
pinhole_camera_cues,-0.3489206769911785,-0.2938020229231598
cgi_cues,-0.49537550219383175,-0.3119807649240962
geometry_consistency,-0.4748456159938722,-0.20407936265547766
reflection_consistency,0.28634091152323227,0.2744143064812898
shadow_consistency,0.2623020725134923,0.09717672438209707
lighting_direction,-0.31238313306218013,-0.10970793332931841
specular_highlights,-0.49641278835788605,-0.30365946521809073
texture_realism,0.42099449027260366,0.3066179555569675
tiling_artifacts,0.530135171719801,0.458498966300545
object_boundaries,-0.32082829108310323,0.005749133581912438
edge_aliasing,-0.07803755332026713,-0.16844242664050532
oversharpening,-0.4215963176473192,-0.10749816164637493
text_legibility,0.5040277620072753,0.29359978337042714
face_anatomy,-0.2643513556171767,-0.21282525654415654
hands_correctness,-0.006163319007493623,-0.021118995494628354
count_consistency,-0.1594045487996101,-0.073314654896855
proportion_realism,0.24908346925988326,0.29694484328652104
physics_contact,0.13199126589268587,0.08763079852437566
perspective_coherence,-0.005001808929732986,-0.14134796406535574
occlusion_logic,-0.38084879430900664,-0.1082563658549632
depth_consistency,-0.340273404942595,-0.05027345645910912
fabric_realism,0.0917934547178553,0.24824352803529354
hair_realism,-0.0644979310569893,-0.020572419498377074
skin_microtexture,0.040606159270750036,0.18298005523400154
eye_catchlight,0.028451513892541403,0.11903840571395703
sensor_noise_pattern,0.5488081654880045,0.2119060794118518
jpeg_grid,-0.37166286358951567,-0.1676271139873516
depth_map_halo,-0.2725772363811562,0.0036443013405151603
segmentation_errors,-0.5713892819723693,-0.1700660014780638
style_consistency,-0.6339164316775888,-0.42497825074585105
minimalist_style,-0.3626477965610218,-0.09783268596276957
cinematic_tone,-0.05350664274275163,0.08960179815157436
vintage_aesthetic,0.047235610815898096,0.02028849944928392
documentary_look,0.48923653878426815,0.3049644722682088
studio_quality,-0.024268242390503788,-0.1469284101542554
imperfection_cues,0.2260644258813882,0.009751716757952902
repetition_artifacts,0.5099651494870726,0.2549030879525065
detail_variation,0.30293857595741724,0.2552278883604534
glitch_artifacts,-0.3705892839786176,-0.06584211645843521
cross_processing,0.027644445555012886,0.22960884604056953
fake_lens_effects,-0.7552621659117854,-0.44269579821701943
depth_realism,0.0724264881028735,0.13403916113384554
material_specularity,-0.28194474787703716,-0.1258159655567469
shadow_softness,0.05695284636730926,0.10633987084440819
specular_noise,-0.4625401505800426,-0.32784234090417935
reflection_fresnel,0.27354054392839766,0.06929678275304188
subsurface_scattering,-0.513099006632329,-0.40754024252673815
depth_quantization,0.49565831782640896,0.2454875819115152
halo_artifacts,-0.3255190163125084,-0.025478229986764928
ringing_artifacts,0.04737233435809144,-0.022782371718339807
band_limited_edges,0.13405344294965876,-0.08286907790158705
text_placement,-0.16348754524583684,-0.044941584922875116
logo_rendering,-0.6334984896372988,-0.4498610932187792
print_texture,-0.7435841268213051,-0.4841779315367861
scan_artifacts,-0.28223163342875984,0.014032799343591345
lens_dirt,-0.5366976343125262,-0.2977292126771932
matte_edges,-0.650686363647074,-0.40523132390008637
scene_textures,-0.2826631274795841,-0.17157742713881108
global_illumination,0.052838859671027416,0.026012757246250153
contact_shadows,-0.18024245140405695,-0.02014197152119146
reflection_blur,0.04314393431894585,0.024450184392377422
edge_coherence,-0.09790975105342437,0.13120274076286134
fine_detail,-0.09091551436102394,0.08671739639959916
background_integration,-0.05365713377846286,0.13858004919594438
depth_layering,-0.7512540790461119,-0.43107627911358193
time_of_day_coherence,-0.2254946296187215,-0.1809675109493749
weather_coherence,-0.44619497421768683,-0.3119025873684125
exif_presence,0.05687256483821705,0.2032716648143644
