cue,pooled_r,within_macro_r
saturation,0.00891424042413857,0.07775708182707285
desaturation,0.2573477062998031,0.20242111275123204
vibrance,0.08966599484222075,0.11461405762559099
color_temperature,0.026416058138143544,0.00715286527204329
white_balance,0.13756047168506771,0.14259066566313452
contrast,-0.03969102848977177,-0.057391415438574
dynamic_range,0.04051793392433592,0.03078000363571868
shadow_detail,0.03466209246317464,0.060988043992914596
highlight_detail,-0.11816106186914041,-0.0873176531714959
black_point,-0.09437148692278109,-0.0712650055649942
color_accuracy,0.1548322092138727,0.11515985258954607
skin_tone,0.2224209316456419,0.1606251965912635
hue_consistency,0.20972718744318827,0.1546947437175366
color_banding,0.1307007732060521,0.1107300519720837
color_bleeding,-0.09495114634899675,-0.05161389180139985
color_depth,0.02737549566989075,0.06737031458306933
chroma_noise,-0.003967758269689812,-0.010222774772092273
tint,0.03793342998163652,0.09546582452277608
split_toning,0.03038620934206386,0.053298800805177
color_harmony,0.18064311482831166,0.16739387029491648
color_uniformity,0.1429124055943671,0.08493854083417256
highlight_rolloff,0.09939631811812728,0.01697221880412425
shadow_color,0.18151613785305312,0.1685471349602538
highlight_color,0.1580568296276019,0.14297953371261823
gamut_clipping,0.09892402870131393,0.06238578008106722
depth_of_field,0.10038162103650398,0.08004263079182378
bokeh_quality,0.11587488415855013,0.03684698646503072
chromatic_aberration,0.16925616973486765,0.15396540655788707
vignetting,0.18571960805553378,0.10241724105749228
lens_distortion,0.10245618632885334,0.00039717359718163814
fisheye_effect,-0.085899277770439,-0.08400176567357717
field_curvature,0.12220727994605024,0.12139227080175875
lens_flare,0.18861559553220067,0.062482165674802734
ghosting,0.15061718720857972,0.13951522362862465
sunstars,0.2502494740001579,0.141218076315346
focus_accuracy,0.010080238614038105,-0.024053554990806608
focus_uniformity,0.04916123792536954,0.04872565018977322
focus_breathing,-0.13141594222105912,-0.1024547691427234
edge_sharpness,-0.15924442164921773,-0.06957514075360813
coma_aberration,0.012591570718453194,0.03560530591902959
astigmatism_aberration,-0.07610989177965659,-0.03281481388692498
onion_ring_bokeh,0.14555567514940546,0.12625267181576025
cat_eye_bokeh,-0.017172478394125324,-0.00046882547404735256
edge_color_shading,0.028716758765973068,0.004707868654883327
macro_rendering,0.027605514123499812,0.009790630884844475
sharpness,0.2594871878651379,0.1260542718131637
motion_freeze,0.013612033759589151,0.009166566785384142
exposure_accuracy,0.2780786330904538,0.20223935850427852
low_light_noise,0.43358527867614505,0.3348789516645088
film_grain,0.039690107207983785,0.09460994937428233
hdr_tonemapping,0.09840529829256388,0.04035681516699971
long_exposure,0.3374583957769557,0.2655576011557192
panning,0.32632145696414744,0.16369160642355046
composition_balance,0.32133650796103286,0.2666821872943037
rule_of_thirds,0.07364227341782871,0.0076176428071024
symmetry,0.2945194625502597,0.24352152369256025
leading_lines,0.14706312947090888,0.10846314968059062
framing,0.4772959239542954,0.39264276941487614
horizon_line,0.11773228173305965,0.07611302383600727
subject_isolation,0.02967276731724917,0.02513190291399841
depth_cues,-0.03355875928344405,-0.056205582400160076
lighting_quality,-0.1317634293501558,-0.11428575009067152
backlighting,0.17059574576572265,0.18665351560507573
silhouette,0.17310185798854447,0.1293014123339971
micro_contrast,0.011183829751023453,-0.038469396912960335
texture_detail,0.030773389304890444,0.04275310261201516
sharpening_artifacts,-0.04328072231837269,0.02876638246355899
denoising_artifacts,0.10054946836982395,0.08269614006645035
compression_artifacts,-0.04716153122747354,-0.0685388541388701
posterization,-0.14705329078545232,-0.07198029018245225
moire_pattern,-0.03638634078849849,0.010117077622070536
banding,0.06419552362522886,0.11231235458545444
vignette_edit,0.1461484196609721,0.10859321175804626
bloom,0.03861510113779221,-0.06646732090119245
clarity,0.3358377706354738,0.29412170716621533
atmospheric_haze,0.14954234994885476,0.08063376581078902
retouching,0.009944065149591046,0.06417506236027991
watermark,-0.24233342285544657,-0.17926344410357634
upscaler_artifacts,-0.16611176454718818,-0.007272760184616527
edge_halos,-0.00786999637916214,0.03885642912798308
flash_use,0.13102151190908684,0.013592371029434905
camera_shake,-0.02406996868386286,0.03846224846752266
focus_stacking,0.25882228566099147,0.1539377460991037
smartphone_cues,0.04008560076687864,0.007012167681001501
rolling_shutter,0.059398959868960606,0.030502723113169077
sensor_bloom,-0.14619202596992806,-0.10859875113772957
tone_mapping_baked,-0.11012201757580863,-0.06105270891662913
dslr_cues,0.30144854311753216,0.14762551527177853
mirrorless_cues,0.3198145891143928,0.13804692711961367
film_camera_cues,-0.13136561057878351,-0.11810581918256886
medium_format_cues,0.1034073478093881,-0.009108758097357917
large_format_cues,0.13053355504523176,0.049932779691613534
instant_camera_cues,-0.41043658343260675,-0.3377292557953292
action_camera_cues,0.24227377644483983,0.1703620971384879
dashcam_cues,0.2480230862014253,0.07727215051785713
cctv_cues,0.24793717824358996,0.1024246619185773
drone_camera_cues,0.2704295873812923,0.13337881735057444
microscope_cues,0.12100693945605653,0.03128248184219081
night_vision_cues,0.29077936099019874,0.15887051612858477
infrared_camera_cues,0.21464773490274094,0.05975412871765249
